Latitude,Longitude,altitude (m),Injury.Severity,Aircraft.Damage,Aircraft.Category,Make,Model,Number.of.Engines,Engine.Type,FAR.Description,Purpose.of.Flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.Phase.of.Flight,Amateur.Built,Total.Passengers
30.483,-86.526,,FATAL,SUBSTANTIAL,AIRPLANE,BEECH,C24R,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,2,0,0,0,VMC,MANEUVERING,NO,2
40.176,-103.222,,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,B36TC,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,0,VMC,APPROACH,NO,2
61.043,-151.869,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-18-150,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,LANDING,NO,1
32.452,-98.683,,FATAL,DESTROYED,AIRPLANE,ULTRALIGHT AMERICA,SPITFIRE II,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,2,0,0,0,VMC,TAKEOFF,NO,2
33.688,-112.082,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,320F,2,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,3,VMC,TAKEOFF,NO,3
43.209,-112.349,,NON-FATAL,SUBSTANTIAL,AIRPLANE,AIR TRACTOR INC,AT-502,1,TURBO PROP,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,1,VMC,TAKEOFF,NO,1
39.098,-121.57,,NON-FATAL,SUBSTANTIAL,AIRPLANE,SCHWEIZER AIRCRAFT CORP,G-164B,1,TURBO PROP,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,1,VMC,TAKEOFF,NO,1
48.806,-108.596,,FATAL,SUBSTANTIAL,AIRPLANE,AIR TRACTOR INC,AT-301,1,RECIPROCATING,PART 137: AGRICULTURAL,AERIAL APPLICATION,1,0,0,0,VMC,MANEUVERING,NO,1
43.642,-116.636,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,402,2,RECIPROCATING,PART 91: GENERAL AVIATION,SKYDIVING,0,0,2,7,VMC,TAKEOFF,NO,9
44.889,-116.102,,NON-FATAL,SUBSTANTIAL,AIRPLANE,LUSCOMBE,8F,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,GO-AROUND,NO,1
39.317,-74.633,,NON-FATAL,SUBSTANTIAL,AIRPLANE,BELLANCA,8GCBC,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
42.691,-73.169,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172M,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAXI,NO,1
38.8,-82.918,,FATAL,DESTROYED,AIRPLANE,CIRRUS DESIGN CORP,SR22,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,2,0,0,0,IMC,TAKEOFF,NO,2
31.881,-106.705,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172N,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
60.475,-151.038,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182H,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,4,VMC,TAKEOFF,NO,4
39.522,-111.408,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172P,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,2,3,0,VMC,MANEUVERING,NO,5
39.667,-119.876,,NON-FATAL,SUBSTANTIAL,AIRPLANE,AEROVODOCHODY,L-29 DELFIN,1,TURBO JET,PART 91: GENERAL AVIATION,AIR RACE/SHOW,0,0,0,1,VMC,MANEUVERING,NO,1
35.799,-115.279,,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,B23,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,MANEUVERING,NO,1
41.089,-73.724,,FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,T210N,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,4,0,0,0,VMC,TAKEOFF,NO,4
34.389,-86.27,,FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-28-140,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,3,1,0,0,VMC,TAKEOFF,NO,4
40.038,-76.995,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CHAMPION,7FC,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,APPROACH,NO,1
40.966,-74.782,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,A185F,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,LANDING,NO,2
33.092,-80.309,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA18-160,1,RECIPROCATING,PART 91: GENERAL AVIATION,BANNER TOW,0,0,0,2,VMC,CRUISE,NO,2
41.786,-87.752,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172N,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,4,VMC,CRUISE,NO,4
45.036,-102.02,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-25-235,1,RECIPROCATING,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,1,0,VMC,MANEUVERING,NO,1
40.996,-92.766,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,P210R,1,RECIPROCATING,PART 91: GENERAL AVIATION,BUSINESS,0,1,0,0,VMC,DESCENT,NO,1
33.236,-107.27,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,TU206G,1,RECIPROCATING,PART 91: GENERAL AVIATION,AERIAL OBSERVATION,0,0,0,2,VMC,TAKEOFF,NO,2
39.49,-88.176,,NON-FATAL,SUBSTANTIAL,AIRPLANE,WACO CLASSIC AIRCRAFT,YMF-F5C,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAKEOFF,NO,1
44.77,-122.968,,NON-FATAL,SUBSTANTIAL,AIRPLANE,DEHAVILLAND,BEAVER DHC-2 MK.3,1,TURBO PROP,PART 91: GENERAL AVIATION,BUSINESS,0,0,0,1,VMC,LANDING,NO,1
41.025,-80.414,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PERTH AMBOY,BIRD CK,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
44.572,-99.392,,FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-36-300,1,RECIPROCATING,PART 137: AGRICULTURAL,AERIAL APPLICATION,1,0,0,0,VMC,MANEUVERING,NO,1
30.469,-94.908,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,J3C-65,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,TAKEOFF,NO,1
33.7,-112.617,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-28-161,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,3,VMC,TAKEOFF,NO,3
34.32,-91.841,,NON-FATAL,SUBSTANTIAL,AIRPLANE,AYRES CORPORATION,S2R-T34,1,TURBO PROP,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,1,0,VMC,MANEUVERING,NO,1
60.801,-161.785,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-22-160,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
61.566,-149.851,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,180,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
60.379,-152.289,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CHAMPION,7HC,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
36.174,-86.889,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,525A,2,TURBO FAN,PART 91: GENERAL AVIATION,BUSINESS,0,0,0,5,IMC,LANDING,NO,5
26.692,-80.656,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172N,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,APPROACH,NO,1
61.033,-142.7,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-18A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAXI,NO,1
48.212,-106.615,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,188,1,RECIPROCATING,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,1,0,VMC,MANEUVERING,NO,1
49.655,-117.059,,NON-FATAL,SUBSTANTIAL,AIRPLANE,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164B,1,RECIPROCATING,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,1,0,VMC,LANDING,NO,1
35.218,-78.796,,NON-FATAL,SUBSTANTIAL,AIRPLANE,GRUMMAN AMERICAN AVN. CORP.,AA-5A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,4,0,VMC,TAKEOFF,NO,4
33.626,-83.842,,NON-FATAL,DESTROYED,AIRPLANE,CESSNA,172S,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,TAKEOFF,NO,1
37.302,-108.624,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172S,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,3,VMC,LANDING,NO,3
61.503,-148.941,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-18-150,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
35.428,-119.487,,NON-FATAL,SUBSTANTIAL,AIRPLANE,GRUMMAN,G-164A,1,RECIPROCATING,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,1,VMC,LANDING,NO,1
47.947,-97.174,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172S,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,LANDING,NO,2
41.662,-88.364,,NON-FATAL,SUBSTANTIAL,AIRPLANE,BOEING,B-17G,4,RECIPROCATING,PART 91: GENERAL AVIATION,POSITIONING,0,0,1,6,VMC,TAKEOFF,NO,7
32.72,-90.296,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182K,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,STANDING,NO,1
40.45,-79.778,,NON-FATAL,SUBSTANTIAL,AIRPLANE,MOONEY,M-20G,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,TAKEOFF,NO,2
36.926,-111.448,,NON-FATAL,SUBSTANTIAL,AIRPLANE,MOONEY AIRCRAFT CORP.,M20K,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,TAXI,NO,2
34.204,-84.974,,NON-FATAL,SUBSTANTIAL,AIRPLANE,FLIGHTSTAR,FLIGHTSTAR II-SL,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,MANEUVERING,NO,1
35.896,-91.827,,NON-FATAL,SUBSTANTIAL,AIRPLANE,SCHWEIZER AIRCRAFT CORP,G-164B,1,TURBO PROP,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,1,VMC,TAKEOFF,NO,1
61.936,-151.643,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,180H,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,3,VMC,LANDING,NO,3
43.509,-112.067,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,152,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,LANDING,NO,1
26.151,-81.772,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172R,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
29.818,-95.67,,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,F33A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAKEOFF,NO,1
27.686,-80.773,,FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,152,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,2,0,0,0,VMC,MANEUVERING,NO,2
34.421,-118.518,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,177,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,DESCENT,NO,2
37.461,-122.115,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172P,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
42.354,-73.636,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,1,2,1,VMC,LANDING,NO,4
47.341,-118.675,,NON-FATAL,SUBSTANTIAL,AIRPLANE,AERO COMMANDER,S2R,1,RECIPROCATING,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,2,VMC,STANDING,NO,2
47.341,-118.675,,NON-FATAL,MINOR,AIRPLANE,AIR TRACTOR INC,AT-502B,1,TURBO PROP,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,2,VMC,TAXI,NO,2
61.18,-149.972,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182P,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
28.704,-81.576,,NON-FATAL,SUBSTANTIAL,AIRPLANE,REMOS AIRCRAFT GMBH,REMOS G-3/600,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,LANDING,NO,1
40.915,-81.444,,NON-FATAL,SUBSTANTIAL,AIRPLANE,MOONEY,M20J,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,0,VMC,LANDING,NO,2
35.962,-95.342,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-32-260,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
46.137,-123.874,,FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-24-250,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,1,0,0,0,VMC,APPROACH,NO,1
39.043,-96.843,,NON-FATAL,SUBSTANTIAL,AIRPLANE,BOEING,A75N1(PT17),1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,TAKEOFF,NO,2
42.207,-88.323,,NON-FATAL,SUBSTANTIAL,AIRPLANE,MOONEY,M20R,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,LANDING,NO,2
34.441,-82.359,,NON-FATAL,SUBSTANTIAL,AIRPLANE,AERONCA,7AC,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,1,0,VMC,TAKEOFF,NO,1
41.153,-104.13,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,A188B,1,RECIPROCATING,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,1,VMC,TAKEOFF,NO,1
33.267,-111.75,,NON-FATAL,SUBSTANTIAL,AIRPLANE,SCOTTISH AVIATION,SERIES 100 MDL 101,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,APPROACH,NO,2
34.571,-114.358,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-46-310P,1,TURBO PROP,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,APPROACH,NO,2
33.872,-117.98,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,340A,2,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
40.723,-114.041,,FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172R,1,RECIPROCATING,PART 91: GENERAL AVIATION,BUSINESS,4,0,0,0,VMC,GO-AROUND,NO,4
64.512,-165.445,,NON-FATAL,SUBSTANTIAL,AIRPLANE,ECLIPSE AVIATION CORP,EA500,2,TURBO FAN,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
43.203,-71.502,,NON-FATAL,SUBSTANTIAL,AIRPLANE,AERO AT SP ZOO,AT-4 LSA,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,1,0,0,VMC,GO-AROUND,NO,1
41.574,-92.847,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,150F,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,TAKEOFF,NO,2
34.742,-84.352,,FATAL,SUBSTANTIAL,AIRPLANE,BEECH,V35,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,4,0,0,0,VMC,MANEUVERING,NO,4
42.577,-114.136,,NON-FATAL,SUBSTANTIAL,AIRPLANE,GRUMMAN AIRCRAFT,G-164A,1,RECIPROCATING,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,1,VMC,MANEUVERING,NO,1
39.734,-119.993,,FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,R172K,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,3,0,0,0,IMC,CRUISE,NO,3
30.622,-96.354,,FATAL,SUBSTANTIAL,AIRPLANE,ROCKWELL,112,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,2,0,0,0,VMC,APPROACH,NO,2
61.811,-147.509,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,140,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,TAKEOFF,NO,2
32.643,-91.819,,NON-FATAL,SUBSTANTIAL,AIRPLANE,GRUMMAN,G164,1,RECIPROCATING,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,2,0,VMC,MANEUVERING,NO,2
31.351,-98.451,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CUBCRAFTERS INC,CC11-160,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
61.539,-149.539,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,170A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
61.555,-149.339,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,P206C,1,RECIPROCATING,PART 91: GENERAL AVIATION,SKYDIVING,0,0,0,6,VMC,TAKEOFF,NO,6
61.415,-149.507,,FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,180,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,5,0,0,0,VMC,TAKEOFF,NO,5
34.842,-111.786,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-24-250,1,RECIPROCATING,PART 91: GENERAL AVIATION,BUSINESS,0,0,0,1,VMC,LANDING,NO,1
30.598,-84.557,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,140A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,TAKEOFF,NO,2
61.595,-149.089,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,J5A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
46.568,-120.54,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-22-160,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,LANDING,NO,1
33.259,-84.844,,NON-FATAL,SUBSTANTIAL,AIRPLANE,FLIGHTSTAR INC,FLIGHTSTAR II,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,MANEUVERING,NO,2
38.543,-76.03,,NON-FATAL,SUBSTANTIAL,AIRPLANE,MORRISEY,2150A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
42.304,-75.787,,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,A23,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,IMC,APPROACH,NO,1
39.914,-84.4,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA30,2,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,TAKEOFF,NO,1
38.287,-104.491,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,T210M,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
39.212,-82.229,,NON-FATAL,SUBSTANTIAL,AIRPLANE,AERO COMMANDER,100-180,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,4,VMC,LANDING,NO,4
29.986,-95.688,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,J3C,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,0,VMC,TAKEOFF,NO,2
41.597,-74.458,,NON-FATAL,SUBSTANTIAL,AIRPLANE,DIAMOND AIRCRAFT IND INC,DA 20-C1,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,2,0,0,VMC,MANEUVERING,NO,2
37.226,-87.156,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,150M,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAKEOFF,NO,1
34.351,-98.984,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-22-160,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,1,0,1,VMC,MANEUVERING,NO,2
36.42,-105.287,,FATAL,SUBSTANTIAL,AIRPLANE,BEECH,F33A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,1,0,0,0,IMC,CRUISE,NO,1
33.802,-118.337,,NON-FATAL,SUBSTANTIAL,AIRPLANE,BOEING,B75N1,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
66.839,-149.838,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-18A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAXI,NO,1
46.64,-118.551,,NON-FATAL,SUBSTANTIAL,AIRPLANE,ROCKWELL INTERNATIONAL,S-2R,1,RECIPROCATING,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,1,VMC,TAKEOFF,NO,1
34.106,-119.131,,NON-FATAL,SUBSTANTIAL,AIRPLANE,BOEING,707-321B,4,TURBO FAN,PUBLIC AIRCRAFT,PUBLIC AIRCRAFT,0,0,3,0,VMC,TAKEOFF,NO,3
60.573,-151.234,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,180J,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
37.778,-89.252,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,152,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,LANDING,NO,2
30.473,-98.119,,NON-FATAL,SUBSTANTIAL,AIRPLANE,LUSCOMBE,8,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,0,VMC,TAKEOFF,NO,2
61.626,-149.338,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-12,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,TAKEOFF,NO,1
62.321,-150.094,,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,A185F,1,RECIPROCATING,PART 91: GENERAL AVIATION,OTHER WORK USE,0,0,0,2,VMC,LANDING,NO,2
32.739,-110.534,,NON-FATAL,SUBSTANTIAL,AIRPLANE,MAULE,M7,1,RECIPROCATING,PART 91 SUBPART K: FRACTIONAL,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
70.476,-157.739,,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,B200,2,TURBO PROP,PUBLIC USE,PUBLIC AIRCRAFT - LOCAL,0,0,3,0,IMC,APPROACH,NO,3
37.559,-77.006,,NON-FATAL,SUBSTANTIAL,AIRPLANE,LEIGH,S-6 COYOTE II,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,GO-AROUND,NO,1
48.161,-122.159,,FATAL,SUBSTANTIAL,AIRPLANE,CZECH AIRCRAFT WORKS SPOL SRO,SPORTCRUISER,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,1,0,0,0,VMC,TAKEOFF,NO,1
47.947,-97.174,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-28R-201,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,LANDING,NO,2
30.517,-90.179,,NON-FATAL,SUBSTANTIAL,AIRPLANE,THRUSH AIRCRAFT INC,S2R-T660,1,TURBO PROP,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,1,VMC,MANEUVERING,NO,1
41.339,-78.375,,FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-22-150,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,1,0,0,0,VMC,CRUISE,NO,1
39.844,-85.897,,NON-FATAL,SUBSTANTIAL,AIRPLANE,MOONEY,M20J,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,TAXI,NO,2
40.123,-80.309,,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,G33,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,1,0,0,VMC,TAKEOFF,NO,1
36.686,-101.513,,NON-FATAL,SUBSTANTIAL,AIRPLANE,HAWKER BEECHCRAFT CORP,G36,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,4,VMC,LANDING,NO,4
38.851,-121.575,,NON-FATAL,SUBSTANTIAL,AIRPLANE,THRUSH AIRCRAFT INC,S2R-T34,1,TURBO PROP,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,1,VMC,LANDING,NO,1
40.603,-79.826,,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,F33A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,2,2,0,VMC,TAKEOFF,NO,4
44.187,-76.076,,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-23-250,2,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,LANDING,NO,1
